id,original_language,overview,poster_path,release_date,title,vote_average,genre_1,genre_2
1114205,ja,Mysterious deaths befall on employees of a VR-tech company. There's an unprecedented fear waiting between reality and the virtual world.,https://image.tmdb.org/t/p/original/5UA8qwDaCFCA2eyNafGZZQiKvSX.jpg,2023-06-16,Immersion,6.0,27,9648
945937,en,"When his aging mob boss is whacked, Charlie Swift, a loyal friend and hired gun, will stop at nothing to destroy the upcoming crew that took him out.",https://image.tmdb.org/t/p/original/3y72ffwYRUPOj4yOQbiTaN897Tm.jpg,2023-12-08,Fast Charlie,6.3,28,80
823482,en,"Hapless family man Paul Matthews finds his life turned upside down when millions of strangers suddenly start seeing him in their dreams. But when his nighttime appearances take a nightmarish turn, Paul is forced to navigate his newfound stardom.",https://image.tmdb.org/t/p/original/zhEaG0KQ32KerHEWmImsYLexDix.jpg,2023-11-10,Dream Scenario,7.0,35,14
671,en,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",https://image.tmdb.org/t/p/original/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,7.9,12,14
807172,en,"When two girls disappear into the woods and return three days later with no memory of what happened to them, the father of one girl seeks out Chris MacNeil, who's been forever altered by what happened to her daughter fifty years ago.",https://image.tmdb.org/t/p/original/qVKirUdmoex8SdfUk8WDDWwrcCh.jpg,2023-10-04,The Exorcist: Believer,6.2,27,
1172029,es,"Quinceañeras, a magical age... except when your family wants to put you in a bulky dress and make you waltz in front of everyone, which is exactly what happens to Danae shortly after she transfers to a very proper private school.  Now Danae has to manage to balance the demands of her family, those of her new friends and organize a cool, but traditional, but modern, but emotional, but aesthetic, but also grandmother-pleasing Quinceañera party... without dying in the process.",https://image.tmdb.org/t/p/original/kr50u2w3G5L7RqLf6frFliJqPrZ.jpg,2023-09-21,Sobreviviendo mis XV,7.5,35,
1151534,es,"A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, where she must fight to survive.",https://image.tmdb.org/t/p/original/uldNFFKNXNvwss0MIZErMSFkBJZ.jpg,2023-09-29,Nowhere,7.5,53,18
299536,en,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",https://image.tmdb.org/t/p/original/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,8.3,12,28
820525,en,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",https://image.tmdb.org/t/p/original/uQxjZGU6rxSPSMeAJPJQlmfV3ys.jpg,2023-09-13,After Everything,7.0,10749,18
131631,en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,https://image.tmdb.org/t/p/original/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,6.8,878,12
775244,ar,"An engineering college student invents the first of its kind robot in the Middle East, in an attempt to avenge his father's death and achieve justice, which gets him pursued by the authorities.",https://image.tmdb.org/t/p/original/8MO3nkwF8dbsz7dC5rGZuP3m3RS.jpg,2021-08-11,Mousa,6.8,28,12
447277,en,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",https://image.tmdb.org/t/p/original/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-18,The Little Mermaid,6.5,12,10751
662167,en,A skilled young female agent is tasked with capturing a rogue former agent before she can unleash a biological weapon starting with the wealthy and powerful purveyors of the international sex trade.,https://image.tmdb.org/t/p/original/wGHaEtBz6AXqGVooaADB1tlyjBp.jpg,2020-09-29,Agent Jade Black,2.0,28,
920258,en,Rebirth takes place during the early brutal stages of Dominion Industries. In this story watch Olive and other deviants undergo a series of deadly experiments lead by Laurie Harvey and her team.,https://image.tmdb.org/t/p/original/sp0fISNTyzttKfE0PB4ObG5ZRzC.jpg,2021-11-02,The Immortal Wars: Rebirth,3.5,878,
1017794,zh,"After his fiancé sudden death, Qin Yu is convinced Cass Corporation is somehow involved and is determined to find the truth. Booking passage on the same cruise ship as former Cass employee, Jason, Qin Yu follows him. Qin Yu hopes to secure the information he needs on Cass to be able to testify against them in court. But Qin Yu isn’t the only person on board hoping to gain intel on Cass. Desperate for a story, reporter Feng Li tails both Qin Yu and Jason, booking passage on the same cruise. Unfortunately, no one has much of a chance to gain information as the ship is suddenly attacked by giant mutant snakes. Escaping the attack, the survivors find themselves on the very island Cass Corporation has been conducting their illegal experiments. Hunted by monsters of all sorts, will any of the survivors find a way to bring Cass down and make it off the island alive?",https://image.tmdb.org/t/p/original/t5eBA5cmn0hUOVfXgZNMU4bzVNt.jpg,2022-08-27,Deep Sea Mutant Snake,7.0,53,14
118,en,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",https://image.tmdb.org/t/p/original/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,2005-07-13,Charlie and the Chocolate Factory,7.0,12,35
10908,en,"Eddie Lomax (Jean-Claude Van Damme) is a drifter who has been in a suicidal funk since the death of his close friend Johnny (Danny Trejo). Riding his motorcycle into a small desert town where Johnny once lived, Lomax is confronted by a gang of toughs, who beat him and steal his bike. However, Lomax is not a man to take an injustice lying down, and soon he begins exacting a violent revenge on the men who stole his motorcycle, with local handyman Jubal Early (Pat Morita) lending a hand and several area ladies offering aid and comfort.",https://image.tmdb.org/t/p/original/dFlI0Vb4JOsRXG1JSS2Ufs6Sp8k.jpg,1999-09-25,Inferno,6.1,28,18
554600,hi,"Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.",https://image.tmdb.org/t/p/original/yNySAgpAnWmPpYinim9E0tUzJWG.jpg,2019-01-11,Uri: The Surgical Strike,7.2,28,18
1001835,en,"A grieving detective in the near-future hunts down criminals who trade artificial humans on the black market. In the fight to end AI exploitation, an underground resistance attempts to infiltrate him by sabotaging the programming of the artificial human assigned as his companion to behave like his late wife. She begins to question her reality as memories of a past life begin to surface in a world where nothing is as it seems.",https://image.tmdb.org/t/p/original/tea2gDZPxw0wfKC2S2VRWHagtt4.jpg,2022-08-12,Wifelike,7.0,878,9648
459003,uk,"Forest soul Mavka faces an impossible choice between her heart and her duty as guardian to the Heart of the Forest, when she falls in love with the talented young human musician Lukas.",https://image.tmdb.org/t/p/original/eeJjd9JU2Mdj9d7nWRFLWlrcExi.jpg,2023-03-02,Mavka: The Forest Song,7.3,16,12
674,en,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",https://image.tmdb.org/t/p/original/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,7.8,12,14
157336,en,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,https://image.tmdb.org/t/p/original/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,8.4,12,18
88212,en,"Wayne and Lanny, now partners, are called by Magee to meet with a secret contact – Mrs. Claus, who sends them on a new mission to retrieve a box from Santa’s secret workshop. Later they sneak into Santa’s office while he is asleep, using their high tech equipment from the previous film. Lanny’s expertise at dressing the tree enables them to enter the hidden workshop where they recover the box and escape just in time. But what is the box for?",https://image.tmdb.org/t/p/original/9BCphvFuTMO1CkNXslrUmEZ4imh.jpg,2010-12-07,Prep & Landing Stocking Stuffer: Operation: Secret Santa,6.5,16,10751
638238,tl,"A woman is desperate to find the cure to her daughter's illness. She takes a job at a call center, only to be haunted by the ghost in it.",https://image.tmdb.org/t/p/original/e0tLQDrblZQ1NfbwNdDScc9Ndu6.jpg,2019-12-25,Sunod,6.5,27,
1206029,es,,https://image.tmdb.org/t/p/original/4lb7Lpwzu908fbph9enKN0axiYy.jpg,2023-12-07,"Muchachos, la película de la gente",6.3,99,
672,en,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",https://image.tmdb.org/t/p/original/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,7.7,12,14
853387,en,"When the daughter of the town's new priest goes missing during the harvest festival, a desperate search begins, uncovering the town's dark history and resurfacing tales of a mysterious, malevolent spirit that demands sacrifice.",https://image.tmdb.org/t/p/original/eCNJuGsCNdf2yf4F3UcDg1WZTbo.jpg,2023-10-26,Lord of Misrule,6.0,27,
939335,en,"LAPD K-9 officer Jake Rosser has just witnessed the shocking murder of his dedicated partner by a mysterious assailant. As he investigates the shooter’s identity, he uncovers a vast conspiracy that has a chokehold on the city in this thrilling journey through the tangled streets of Los Angeles and the corrupt bureaucracy of the LAPD.",https://image.tmdb.org/t/p/original/qXChf7MFL36BgoLkiB3BzXiwW82.jpg,2023-09-29,Muzzle,6.6,28,80
116776,ja,"Master Roshi has succeeded at the one mission he valued most: to train Goku and Krillin to become ultimate fighters. So, he arranges for them to test their mettle at a competition hosted by Emperor Chiaotzu. Not everyone's playing by the rules, however, as a member of the ruler's household schemes to use the Dragonballs to extort money and power from the royal.",https://image.tmdb.org/t/p/original/5aXG0B3TYTpQsodXzvYCkKQfpB1.jpg,1988-07-09,Dragon Ball: Mystical Adventure,6.8,28,16
1022964,en,"A man, determined to win the neighborhood's annual Christmas decorating contest, makes a pact with an elf to help him win. However, the elf casts a spell bringing the twelve days of Christmas to life, bringing chaos to the small, unsuspecting town.",https://image.tmdb.org/t/p/original/of6Ds591FJTKoBHYjDFzH6jlTyK.jpg,2023-11-29,Candy Cane Lane,6.2,35,14
9502,en,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",https://image.tmdb.org/t/p/original/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,2008-06-04,Kung Fu Panda,7.3,28,12
436270,en,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",https://image.tmdb.org/t/p/original/pFlaoHTZeyNkG83vxsAJiGzfSsa.jpg,2022-10-19,Black Adam,7.0,28,12
